"points","date","value","x","y","valuePrec1","valuePrec2","neighbours1value","neighbours1valuePrec1","neighbours1valuePrec2","neighbours2value","neighbours2valuePrec1","neighbours2valuePrec2","neighbours3value","neighbours3valuePrec1","neighbours3valuePrec2"
"point435",2013-11-01,0,2728.90000000002,6319.84300000034,0,9.49233869583376,NA,8.81509153619107,27.7333333268125,NA,48.0901774174929,51.1717366961757,NA,475.692533762155,317.753986493573
"point437",2013-11-01,0,2911.19900000002,6345.375,0,0.684457630929301,NA,438.941734780205,404.407575966565,NA,190.285278081133,170.539135319935,NA,0,0.0117604673413612
"point400",2013-11-01,0,2941.68599999999,6639.08600000013,11.4978214249619,0.750682023813098,NA,501.505087526328,474.620602771962,NA,0,0.684457630929301,NA,438.941734780205,404.407575966565
"point379",2013-11-01,0,2296.10399999999,6632.81699999981,0,1.44418798348843,NA,0,4.92276501325968,NA,49.6765483510321,149.699700211394,NA,218.450508739569,170.774967389851
"point462",2013-11-01,0,2125.28100000002,6337.17599999998,0,4.83568734015333,NA,0,0,NA,114.595048568797,78.9608505777007,NA,117.301429946953,79.7463491791849
"point373",2013-11-01,0,1915.23100000003,6387.11000000034,0,0.100205359864049,NA,252.970750290366,207.846440001441,NA,303.279573094355,268.579875770343,NA,17.6078679451761,7.47675672307745
"point476",2013-11-01,0,2694.23200000002,6359.54999999981,8.81509153619107,27.7333333268125,NA,48.0901774174929,51.1717366961757,NA,0,9.49233869583376,NA,0,122.720326369371
"point380",2013-11-01,0,2078.55699999997,6699.4040000001,0,36.353270343531,NA,149.473754475448,208.53781512605,NA,0,15.2616788362362,NA,0,79.63783951493
"point378",2013-11-01,0,2188.56099999999,6492.65899999999,12.0463269803971,17.7336132786855,NA,293.29297562556,309.28985239422,NA,0,16.2281167108753,NA,0,0
"point431",2013-11-01,0,2294.49800000002,6633.55599999987,0,4.92276501325968,NA,0,1.44418798348843,NA,49.6765483510321,149.699700211394,NA,218.450508739569,170.774967389851
"point471",2013-11-01,0,2373.50900000002,6454.21300000045,19.5435797911945,110.274336283186,NA,41.6842322839451,142.685505352348,NA,0,47.9755838537725,NA,0,0
"point381",2013-11-01,0,2000.38500000001,6842.10500000045,16.2676256829053,42.2327721860228,NA,149.473754475448,208.53781512605,NA,0,36.353270343531,NA,302.367036441338,321.578996279214
"point482",2013-11-01,0,1811.78600000002,6342.35099999979,0,3.05270272761852,NA,9.6682033858647,0.0117460190058107,NA,245.494506968153,225.000226869705,NA,0,0
"point383",2013-11-01,0,2176.91600000003,5903.06099999975,0,1.8464219745146,NA,0,0,NA,345.098472655972,315.564751889692,NA,183.144838410257,200.668074144425
"point275",2013-11-01,0,2691.98599999998,6067.36500000022,0,0,NA,2619.13715845446,1258.69920426098,NA,651.142843715814,10.3437897050457,NA,0,0
"point310",2013-11-01,0,2705.61200000002,6157.80399999954,0,0,NA,2619.13715845446,1258.69920426098,NA,459.452272032698,417.120848273538,NA,475.692533762155,317.753986493573
"point281",2013-11-01,0,2282.63500000001,6472.19400000013,0,0,NA,0,0,NA,0,47.9755838537725,NA,41.6842322839451,142.685505352348
"point287",2013-11-01,0,2420.28399999999,5905.68099999987,37.8040903957945,54.806756325097,NA,0,0,NA,381.214140623686,10.5909049774544,NA,367.182642252689,367.712460348298
"point282",2013-11-01,0,2154.25199999998,6386.59200000018,0,0,NA,0,4.83568734015333,NA,293.29297562556,309.28985239422,NA,0,16.2281167108753
"point319",2013-11-01,0,2290.33899999998,5691.19099999964,104.395166956441,63.9447328494491,NA,146.882605977807,103.200440577587,NA,0,0,NA,0,0
"point324",2013-11-01,0,2610.95199999999,5724.42700000014,0,0,NA,157.364193212821,111.890855083915,NA,0,0,NA,722.00997638543,680.550805588316
"point326",2013-11-01,0,1941.67599999998,5642.43900000025,0,0,NA,0,0,NA,322.794374087127,294.951565830579,NA,0,0
"point333",2013-11-01,0,2614.07500000001,6286.15000000037,0,0,NA,4468.08690139379,4732.06209150327,NA,475.692533762155,317.753986493573,NA,0,122.720326369371
"point336",2013-11-01,0,2493.49900000001,5768.04499999993,0,0,NA,144.576056176149,101.272559167296,NA,157.364193212821,111.890855083915,NA,381.214140623686,10.5909049774544
"point278",2013-11-01,0,2930.57000000001,6049.53199999966,0,0,NA,0,0,NA,255.111514044199,153.163315935392,NA,190.285278081133,170.539135319935
"point297",2013-11-01,0,2949.35800000001,7170.20500000007,188.696570730874,100.284148775974,NA,0,1.00586668082646,NA,0,0,NA,11.4978214249619,0.750682023813098
"point299",2013-11-01,0,3474.29399999999,4862.36799999978,162.133476259451,100.701916204016,NA,139.349752408646,86.0453476083936,NA,0,0.0728144743724873,NA,66.3667996047886,42.3122230458904
"point078",2013-11-01,0,2328.26400000002,5602.9570000004,0,0,NA,0,0,NA,146.882605977807,103.200440577587,NA,104.395166956441,63.9447328494491
"point102",2013-11-01,0,2498.88400000002,6039.03799999971,0,0,NA,367.182642252689,367.712460348298,NA,1338.93138615365,1174.39929998648,NA,607.415519492143,420.411828387255
"point090",2013-11-01,0,2413.00699999998,6344.31500000041,0,0,NA,0,0,NA,383.106601604073,402.10565627861,NA,382.721724318051,401.715551382474
"point298",2013-11-01,0,3430.56699999998,5930.2089999998,0,0,NA,0,0,NA,258.280307979452,580.282071174491,NA,243.915705458898,574.951285546299
"point005",2013-11-01,0,2117.07500000001,7899.50399999972,0,0,NA,0,0,NA,270.979954248032,243.982511447573,NA,139.858907112095,120.241816938525
"point019",2013-11-01,0,3324.80099999998,7866.88200000022,205.339121723615,107.26469365123,NA,188.696570730874,100.284148775974,NA,0,0,NA,0,1.00586668082646
"point013",2013-11-01,0,3083.05699999997,5247.28600000031,139.349752408646,86.0453476083936,NA,66.3667996047886,42.3122230458904,NA,0,0,NA,0,0.0728144743724873
"point020",2013-11-01,0,1672.228,7367.99100000039,270.979954248032,243.982511447573,NA,139.858907112095,120.241816938525,NA,0,0,NA,0,13.8292037744438
"point484",2013-11-01,0,2562.69300000003,6736.80300000031,0,0,NA,355.148839973194,293.029129066566,NA,318.635901248624,257.653727881015,NA,0,0.0235042367919774
"point010",2013-11-01,0,3081.57900000003,6061.44400000013,170.107454990538,107.342705863908,NA,0,0,NA,0,0,NA,243.915705458898,574.951285546299
"point017",2013-11-01,0,1992.81099999999,6493.89900000021,0,0,NA,0,0,NA,32.3822462618179,27.9460600478255,NA,561.072643026909,564.349382340174
"point346",2013-11-01,0,2040.39199999999,6618.74299999978,0,15.2616788362362,NA,0,79.63783951493,NA,149.473754475448,208.53781512605,NA,0,36.353270343531
"point413",2013-11-01,0,2765.34700000001,5844.01300000027,0,0,NA,726.120403624774,684.860419323518,NA,722.00997638543,680.550805588316,NA,255.111514044199,153.163315935392
"point495",2013-11-01,0,2444.83299999998,6693.47400000039,0,0,NA,318.635901248624,257.653727881015,NA,355.148839973194,293.029129066566,NA,0,0.0235042367919774
"point417",2013-11-01,0,2536.33100000001,5986.01300000027,607.415519492143,420.411828387255,NA,1338.93138615365,1174.39929998648,NA,0,0,NA,0,0
"point008",2013-11-01,0,1564.97499999998,5652.84999999963,0,0,NA,0,0,NA,142.59092432674,119.273585197821,NA,78.8858049488652,50.2259389700768
"point418",2013-11-01,0,2276.08600000001,6323.06799999997,130.832249976195,88.1846623022263,NA,138.06637971705,97.1840919314615,NA,0,0,NA,117.301429946953,79.7463491791849
"point355",2013-11-01,0,1868.21799999999,6214.45799999963,0,0,NA,0,0.0120000001043081,NA,281.672708454704,271.415862564904,NA,0,0
"point445",2013-11-01,0,1598.28600000002,6175.49299999978,54.1822818973636,33.5425845773813,NA,7.71694647861069,0.102769230993894,NA,0,0.151335270811746,NA,9.79064022641523,0.333199989795685
"point457",2013-11-01,0,1681.212,5622.21100000013,78.8858049488652,50.2259389700768,NA,268.204960176082,267.165131369497,NA,0,0,NA,142.59092432674,119.273585197821
"point404",2013-11-01,0,2672.44500000001,5353.78100000042,66.3667996047886,42.3122230458904,NA,0,0,NA,0,0,NA,363.50678383578,327.550964835497
"point452",2013-11-01,0,1803.18699999998,6161.82799999975,0,0,NA,0,0,NA,281.672708454704,271.415862564904,NA,0,0.0120000001043081
"point362",2013-11-01,0,2303.97899999999,7162.43300000019,146.435008099005,78.9499468069616,NA,0,13.8292037744438,NA,0,0,NA,108.553637660715,168.885420583274
"point365",2013-11-01,0,2510.326,6589.83499999996,0,0,NA,0,0,NA,318.635901248624,257.653727881015,NA,218.450508739569,170.774967389851
"point364",2013-11-01,0,1327.12800000003,8786.62700000033,0,0,NA,0,0,NA,56.522649869033,33.9574235252926,NA,0,0
"point461",2013-11-01,0,1987.56099999999,6450.89699999988,32.3822462618179,27.9460600478255,NA,0,0,NA,0,0,NA,303.279573094355,268.579875770343
"point015",2013-11-01,0,2324.39299999998,5600.49799999967,0,0,NA,0,0,NA,146.882605977807,103.200440577587,NA,104.395166956441,63.9447328494491
"point375",2013-11-01,0,1717.66600000003,6493.03699999955,0,0,NA,3.45058103420861,2.21322575911948,NA,165.318314883881,136.602286884128,NA,9.6682033858647,0.0117460190058107
"point007",2013-11-01,0,1906.44400000002,9015.15600000042,56.522649869033,33.9574235252926,NA,0,0,NA,0,0,NA,0,0
"point439",2013-11-01,0,2507.429,6590.33000000007,0,0,NA,0,0,NA,318.635901248624,257.653727881015,NA,218.450508739569,170.774967389851
"point387",2013-11-01,0,2365.18199999997,6448.50999999978,0,47.9755838537725,NA,41.6842322839451,142.685505352348,NA,19.5435797911945,110.274336283186,NA,0,0
"point385",2013-11-01,0,2051.31199999998,6141.61899999995,57.6138390996266,37.3786669211299,NA,191.423629179552,174.280488270051,NA,0,0,NA,283.306713198623,250.17145445053
"point382",2013-11-01,0,1626.11300000001,6018.84900000039,0,0,NA,0,0,NA,168.81156310331,134.404882735508,NA,174.267620681749,139.58223290393
"point073",2013-11-01,0,2434.31099999999,5702.31900000013,0,0,NA,144.576056176149,101.272559167296,NA,363.50678383578,327.550964835497,NA,0,0
"point286",2013-11-01,0,2579.57699999999,5760.66500000004,157.364193212821,111.890855083915,NA,0,0,NA,0,0,NA,381.214140623686,10.5909049774544
"point280",2013-11-01,0,2479.55099999998,6425.39099999983,151.122853782193,156.949926328929,NA,196.566256975102,192.084407797817,NA,0,31.6473396998636,NA,0,0
"point079",2013-11-01,0,2199.47999999998,6267.82400000002,114.595048568797,78.9608505777007,NA,117.301429946953,79.7463491791849,NA,0,0,NA,130.832249976195,88.1846623022263
"point080",2013-11-01,0,2640.41200000001,5942.70799999963,26.6800441719272,30.1237136834214,NA,0,0.11387255106097,NA,0,2.99183613550468,NA,495.303667398288,502.594835030423
"point397",2013-11-01,0,2251.17999999999,6389.79700000025,138.06637971705,97.1840919314615,NA,130.832249976195,88.1846623022263,NA,0,0,NA,0,0
"point006",2013-11-01,0,2494.07900000003,6819.44900000002,152.694384171502,111.849716806033,NA,0,18.4135132179604,NA,0,0.0120000001043081,NA,0,0.0235042367919774
"point412",2013-11-01,0,2304.533,5681.82199999969,146.882605977807,103.200440577587,NA,104.395166956441,63.9447328494491,NA,0,0,NA,0,0
"point347",2013-11-01,0,2472.90100000001,5629.99700000044,0,0,NA,363.50678383578,327.550964835497,NA,144.576056176149,101.272559167296,NA,0,0
"point349",2013-11-01,0,2631.728,6393.27099999972,90.7716646312858,70.7190561619138,NA,0,67.1656859421469,NA,0,122.720326369371,NA,24.4947465217847,69.1283321380615
"point424",2013-11-01,0,2721.72700000001,6374.3339999998,48.0901774174929,51.1717366961757,NA,8.81509153619107,27.7333333268125,NA,0,9.49233869583376,NA,438.941734780205,404.407575966565
"point422",2013-11-01,0,2247.027,6096.62799999956,0,0,NA,0,0,NA,283.306713198623,250.17145445053,NA,0,0
"point416",2013-11-01,0,2530.44799999997,5847.64599999972,381.214140623686,10.5909049774544,NA,495.303667398288,502.594835030423,NA,0,0,NA,0,0
"point084",2013-11-01,0,2214.88299999997,6259.72800000012,117.301429946953,79.7463491791849,NA,114.595048568797,78.9608505777007,NA,0,0,NA,130.832249976195,88.1846623022263
"point085",2013-11-01,0,2236.73499999999,6254.97499999963,0,0,NA,117.301429946953,79.7463491791849,NA,114.595048568797,78.9608505777007,NA,130.832249976195,88.1846623022263
"point411",2013-11-01,0,2475.46399999998,5710.47499999963,144.576056176149,101.272559167296,NA,0,0,NA,0,0,NA,0,0
"point414",2013-11-01,0,2696.35200000001,6247.67100000009,475.692533762155,317.753986493573,NA,4468.08690139379,4732.06209150327,NA,0,11.8919731555342,NA,0,9.49233869583376
"point350",2013-11-01,0,2637.77000000002,6396.32699999958,0,67.1656859421469,NA,0,122.720326369371,NA,90.7716646312858,70.7190561619138,NA,24.4947465217847,69.1283321380615
"point359",2013-11-01,0,2200.092,5679.16399999987,0,0,NA,104.395166956441,63.9447328494491,NA,146.882605977807,103.200440577587,NA,322.794374087127,294.951565830579
"point474",2013-11-01,0,2489.57900000003,6449.96999999974,196.566256975102,192.084407797817,NA,151.122853782193,156.949926328929,NA,0,31.6473396998636,NA,19.5435797911945,110.274336283186
"point279",2013-11-01,0,2896.83399999997,6190.54800000042,190.285278081133,170.539135319935,NA,0,0.0117604673413612,NA,0,0.663560610828978,NA,459.452272032698,417.120848273538
"point430",2013-11-01,0,2502.34000000003,6712.1679999996,355.148839973194,293.029129066566,NA,318.635901248624,257.653727881015,NA,0,0.0235042367919774,NA,0,0.0120000001043081
"point004",2013-11-01,0,2517.886,7071.12100000028,0,0,NA,146.435008099005,78.9499468069616,NA,152.694384171502,111.849716806033,NA,0,1.00586668082646
"point442",2013-11-01,0,1781.62599999999,6327.51400000043,0,0,NA,0,3.05270272761852,NA,165.318314883881,136.602286884128,NA,9.6682033858647,0.0117460190058107
"point402",2013-11-01,0,2153.33600000001,6977.11799999978,108.553637660715,168.885420583274,NA,137.637499822587,180.078300016104,NA,0,70.6041666666667,NA,16.2676256829053,42.2327721860228
"point357",2013-11-01,0,1565.13699999999,5646.3320000004,142.59092432674,119.273585197821,NA,0,0,NA,0,0,NA,78.8858049488652,50.2259389700768
"point358",2013-11-01,0,1565.20199999999,5650.17300000042,0,0,NA,0,0,NA,142.59092432674,119.273585197821,NA,78.8858049488652,50.2259389700768
"point455",2013-11-01,0,1942.73700000002,6389.45399999991,252.970750290366,207.846440001441,NA,303.279573094355,268.579875770343,NA,0,0.100205359864049,NA,32.3822462618179,27.9460600478255
"point377",2013-11-01,0,2152.33100000001,6975.71399999969,137.637499822587,180.078300016104,NA,108.553637660715,168.885420583274,NA,0,70.6041666666667,NA,16.2676256829053,42.2327721860228
"point467",2013-11-01,0,1736.49200000003,6327.78100000042,165.318314883881,136.602286884128,NA,0,0,NA,9.79064022641523,0.333199989795685,NA,0,3.05270272761852
"point470",2013-11-01,0,2354.022,6546.92599999998,49.6765483510321,149.699700211394,NA,218.450508739569,170.774967389851,NA,19.5435797911945,110.274336283186,NA,0,47.9755838537725
"point472",2013-11-01,0,2268.62099999998,6470.03000000026,0,0,NA,0,0,NA,293.29297562556,309.28985239422,NA,138.06637971705,97.1840919314615
"point449",2013-11-01,0,1817.58299999998,6087.03699999955,0,0,NA,0,0,NA,200.254293793432,180.30166215416,NA,0,0
"point077",2013-11-01,0,2462.78100000002,5626.23500000034,363.50678383578,327.550964835497,NA,0,0,NA,0,0,NA,144.576056176149,101.272559167296
"point284",2013-11-01,0,1881.03000000003,6002.82600000035,200.254293793432,180.30166215416,NA,0,0,NA,0,0,NA,174.267620681749,139.58223290393
"point423",2013-11-01,0,2231.54100000003,6172.54499999993,283.306713198623,250.17145445053,NA,0,0,NA,0,0,NA,117.301429946953,79.7463491791849
"point060",2013-11-01,0,2170.641,6092.63800000027,0,0,NA,0,0,NA,283.306713198623,250.17145445053,NA,191.423629179552,174.280488270051
"point283",2013-11-01,0,1939.70899999997,6410.50100000016,303.279573094355,268.579875770343,NA,252.970750290366,207.846440001441,NA,0,0.100205359864049,NA,32.3822462618179,27.9460600478255
"point051",2013-11-01,0,1699.30800000002,5996.96999999974,174.267620681749,139.58223290393,NA,168.81156310331,134.404882735508,NA,0,0,NA,0,0
"point325",2013-11-01,0,1818.23499999999,5624.53600000031,0,0,NA,0,0,NA,268.204960176082,267.165131369497,NA,0,0
"point340",2013-11-01,0,2065.65600000002,5651.32799999975,322.794374087127,294.951565830579,NA,0,0,NA,0,0,NA,0,0
"point103",2013-11-01,0,2451.24200000003,6027.91399999987,367.182642252689,367.712460348298,NA,0,0,NA,0,0,NA,607.415519492143,420.411828387255
"point082",2013-11-01,0,2263.41399999999,5975.125,345.098472655972,315.564751889692,NA,0,0,NA,0,1.8464219745146,NA,0,0
"point096",2013-11-01,0,2387.21500000003,6234.74299999978,0,0,NA,0,0,NA,382.721724318051,401.715551382474,NA,383.106601604073,402.10565627861
"point099",2013-11-01,0,2376.28899999999,6143.14499999955,395.693915694383,368.124611635916,NA,0,0.169867372046414,NA,0,0,NA,0,0
"point100",2013-11-01,0,2394.37,6104.15899999999,0,0,NA,0,0,NA,395.693915694383,368.124611635916,NA,0,0.169867372046414
"point101",2013-11-01,0,2385.88400000002,6073.60599999968,0,0,NA,0,0,NA,395.693915694383,368.124611635916,NA,0,0.169867372046414
"point334",2013-11-01,0,2698.39399999997,6137.17899999954,2619.13715845446,1258.69920426098,NA,0,0,NA,0,0,NA,459.452272032698,417.120848273538
"point409",2013-11-01,0,2801.91200000001,6378.14599999972,438.941734780205,404.407575966565,NA,48.0901774174929,51.1717366961757,NA,0,9.49233869583376,NA,8.81509153619107,27.7333333268125
"point429",2013-11-01,0,2767.71299999999,6205.23099999968,459.452272032698,417.120848273538,NA,0,11.8919731555342,NA,0,0.0117604673413612,NA,0,0
"point014",2013-11-01,0,1676.73100000003,7970.48099999968,0,0,NA,0,0,NA,270.979954248032,243.982511447573,NA,139.858907112095,120.241816938525
"point011",2013-11-01,0,1890.01699999999,5313.62799999956,275.052038792757,247.414570775947,NA,0,0,NA,0,0,NA,0,0
"point003",2013-11-01,0,1120.48999999999,7199.43300000019,0,0,NA,4.49891741640464,0.0559571429621428,NA,139.858907112095,120.241816938525,NA,270.979954248032,243.982511447573
"point410",2013-11-01,0,2395.39000000001,6602.63900000043,218.450508739569,170.774967389851,NA,49.6765483510321,149.699700211394,NA,0,0,NA,0,1.44418798348843
"point415",2013-11-01,0,2559.72100000002,5912.10500000045,495.303667398288,502.594835030423,NA,0,0,NA,381.214140623686,10.5909049774544,NA,607.415519492143,420.411828387255
"point002",2013-11-01,0,1602.848,5856.24399999995,0,0,NA,0,0,NA,168.81156310331,134.404882735508,NA,174.267620681749,139.58223290393
"point361",2013-11-01,0,3682.44799999997,6096.7620000001,0,0,NA,0,0,NA,258.280307979452,580.282071174491,NA,243.915705458898,574.951285546299
"point454",2013-11-01,0,1667.14600000001,6011.36199999973,168.81156310331,134.404882735508,NA,174.267620681749,139.58223290393,NA,0,0,NA,0,0
"point363",2013-11-01,0,1671.70000000001,7366.18200000003,139.858907112095,120.241816938525,NA,270.979954248032,243.982511447573,NA,0,0,NA,0,13.8292037744438
"point403",2013-11-01,0,1840.77100000001,6761.69000000041,302.367036441338,321.578996279214,NA,314.635644745849,339.147247136039,NA,16.2676256829053,42.2327721860228,NA,149.473754475448,208.53781512605
"point460",2013-11-01,0,2888.91899999999,5684.92599999998,0,0,NA,726.120403624774,684.860419323518,NA,722.00997638543,680.550805588316,NA,0,0
"point463",2013-11-01,0,2045.658,6491.63200000022,569.789634093455,510.580579158517,NA,561.072643026909,564.349382340174,NA,0,0,NA,0,4.02698123679971
"point428",2013-11-01,0,2366.88699999999,6448.50100000016,41.6842322839451,142.685505352348,NA,0,47.9755838537725,NA,19.5435797911945,110.274336283186,NA,0,0
"point371",2013-11-01,0,1837.22100000002,6359.81099999975,245.494506968153,225.000226869705,NA,9.6682033858647,0.0117460190058107,NA,0,3.05270272761852,NA,17.6078679451761,7.47675672307745
"point446",2013-11-01,0,2053.12900000002,6141.54700000025,191.423629179552,174.280488270051,NA,57.6138390996266,37.3786669211299,NA,0,0,NA,283.306713198623,250.17145445053
"point009",2013-11-01,0,2749.32900000003,6674.71999999974,501.505087526328,474.620602771962,NA,8.82911424705525,12.8500001430511,NA,11.4978214249619,0.750682023813098,NA,0,0
"point376",2013-11-01,0,1839.20500000002,6760.95199999958,314.635644745849,339.147247136039,NA,302.367036441338,321.578996279214,NA,16.2676256829053,42.2327721860228,NA,149.473754475448,208.53781512605
"point475",2013-11-01,0,2503.462,6702.12799999956,318.635901248624,257.653727881015,NA,355.148839973194,293.029129066566,NA,0,0,NA,0,0.0235042367919774
"point035",2013-11-01,0,2348.45000000001,6251.28199999966,0,0,NA,0,0,NA,49.2188657786109,83.6216434978813,NA,382.721724318051,401.715551382474
"point081",2013-11-01,0,2513.65000000002,5920.64400000032,0,0,NA,495.303667398288,502.594835030423,NA,607.415519492143,420.411828387255,NA,381.214140623686,10.5909049774544
"point083",2013-11-01,0,2268.12199999997,5805.67800000031,0,0,NA,104.395166956441,63.9447328494491,NA,146.882605977807,103.200440577587,NA,0,1.8464219745146
"point447",2013-11-01,0,1860.93599999999,6217.20399999991,281.672708454704,271.415862564904,NA,0,0.0120000001043081,NA,0,0,NA,0,0
"point032",2013-11-01,0,1795.38500000001,5630.98099999968,0,0,NA,0,0,NA,268.204960176082,267.165131369497,NA,78.8858049488652,50.2259389700768
"point694",2013-11-01,0,2547.30800000002,6028.7089999998,1338.93138615365,1174.39929998648,NA,607.415519492143,420.411828387255,NA,0,0,NA,2731.4920365288,2604.63934426229
"point277",2013-11-01,0,2942.69699999999,5882.62100000028,24.2114354515074,520.797565172943,NA,0,0,NA,255.111514044199,153.163315935392,NA,0,0
